x, y
15.82278430076679, -0.0006507492839064419
81.2235938857326, 0.016268980342600357
149.7889925223888, 0.0338394592530136
233.12233926886262, 0.05531453316484121
441.98312423052164, 0.10867679365346918
635.021124891414, 0.15878525807357705
763.7130716794471, 0.19262471732659064
801.6876574266761, 0.20173535624824443
