x, y
506.66656494140625, 0.10552760570904905
793.3334350585938, 0.16180907516496895
1080, 0.21407032135758003
1333.3331298828125, 0.21809045260808857
1593.3331298828125, 0.22613062309630538
1846.6668701171875, 0.23216077396566842
2113.3331298828125, 0.2281407347279598
2353.3331298828125, 0.2221105838585971
